desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species
446501202600073,믹스견,2026(60일미만)(년생),F,N,관리가 필요한 젖먹이 자견,신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,종료(자연사),새끼,dog
446501202600072,믹스견,2026(60일미만)(년생),F,N,"유기견이 출산한 자견, 부분적인 갈색 털",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,종료(자연사),새끼,dog
446501202600071,믹스견,2026(60일미만)(년생),M,N,보호중인 유기견에게 건강하게 태어난 자견,신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600070,믹스견,2026(60일미만)(년생),F,N,"옅은 레몬색 털, 붉은색 코",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600069,믹스견,2026(60일미만)(년생),F,N,보호중인 유기견의 신생자견,신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446501202600068,믹스견,2026(60일미만)(년생),F,N,"유기견에게 태어난 유기자견, 등 부분 검정색 털",신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog
446483202600327,믹스견,2021(년생),F,N,집마당매일출몰 포획틀에구조,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,010-2331-7377,보호중,성체,dog
446483202600326,믹스견,2021(년생),F,N,빈집에서생활함 구조 온순함,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,010-2331-7377,보호중,성체,dog
446483202600325,믹스견,2020(년생),M,N,빛가람종합병원앞갈대밭에서포획틀에구조,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,010-2331-7377,보호중,성체,dog
446480202600195,푸들,2023(년생),F,N,"잘짖지않고 영리함, 목줄과 리더줄달림",목포시유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,성체,dog
446480202600194,치와와,2017(년생),F,N,"체구가 작고 혀가 나옴, 사회성좋음",목포시유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,노령,dog
446480202600193,포메라니안,2019(년생),F,N,"등부위 털빠짐, 털이 짧게 미용되어있고, 피부병의심",목포시유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,성체,dog
445470202600428,믹스견,2024(년생),F,N,"검은색, 황색의 믹스견으로 먹이를 찾아서 배회했습니다.",하나동물병원,전북특별자치도 남원시 왕정동 67 ,063-634-7582,보호중,성체,dog
445467202600335,믹스견,2022(년생),F,N,4살추정 순함,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,성체,dog
445467202600334,포메라니안,2018(년생),M,Y,8살추정 중성화o 칩x,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,노령,dog
445467202600333,믹스견,2026(년생),M,N,4개월추정,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog
445467202600332,믹스견,2026(년생),F,N,4개월 추정,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog
445467202600331,믹스견,2023(년생),M,N,3살추정 사납고 입질심함,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,성체,dog
445467202600330,믹스견,2019(년생),M,N,7살추정 백내장있음 사납고 입질심함,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,성체,dog
445467202600329,믹스견,2021(년생),M,N,5살추정 사납고 입질심함,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,성체,dog
445467202600328,믹스묘,2025(년생),F,N,1살추정 뒷다리 상처심함,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,cat
445467202600327,라브라도 리트리버,2022(년생),M,N,4살추정 순함 칩o,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,종료(반환),성체,dog
445464202601036,러시안 블루,2021(년생),M,N,사고추정/두부손상,프렌즈동물병원,전라북도 전주시 완산구 삼천동1가 592-1,063-227-4975,보호중,성체,dog
445464202601033,보더 콜리,2021(년생),M,N,스테인목줄 착용,행복한동물병원,전라북도 전주시 덕진구 인후동1가 806-6,063-244-0090,보호중,성체,dog
445464202601030,한국 고양이,2025(년생),F,U,뒷다리 못 씀,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,보호중,새끼,cat
445464202601020,믹스견,2026(60일미만)(년생),M,N,"두마리 같이발견,순함",링크늘푸른동물병원,전라북도 전주시 완산구 서원로 225 (중화산동2가) ,063-281-0075,보호중,새끼,dog
445464202601017,믹스견,2026(60일미만)(년생),F,N,두마리 같이발견,링크늘푸른동물병원,전라북도 전주시 완산구 서원로 225 (중화산동2가) ,063-281-0075,보호중,새끼,dog
444454202600387,믹스견,2026(60일미만)(년생),M,U,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444449202600569,푸들,2017(년생),M,Y,"좌측 후지 파행, 순함, 매우 얌전함",천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",010-5913-5119,종료(반환),노령,dog
444449202600567,믹스견,2026(년생),F,N,"3개월 추정, 2마리 함께 구조, 피부병 심함, 매우 순함",천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",010-5913-5119,보호중,새끼,dog
444449202600566,믹스견,2026(년생),M,N," 피부병 심함, 2마리 함께 구조, 매우 순함",천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",010-5913-5119,보호중,새끼,dog
444449202600565,한국 고양이,2023(년생),M,N,"척추 골절, 후지 못 씀",천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",010-5913-5119,보호중,성체,cat
444449202600564,스피츠,2016(년생),M,N,"목줄착용, 칩 있음",천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",010-5913-5119,종료(반환),노령,dog
444449202600563,라브라도 리트리버,2023(년생),M,N,"검정 목줄 착용, 순함, 체구가 크고 에너지 넘침",천안시 동물보호센터,"충청남도 천안시 동남구 목천읍 충절로 577  문의전화 : 입양(010-5913-5119), 구조(010-4999-6119)",010-5913-5119,보호중,성체,dog
443571202600256,말티즈,2020(년생),M,Y,"낯가림이 조금 있지만 금방 순해지는 아이, 칩 있으나 주인 연락안됨, 발견당시 옷입음",반려동물보호센터,충청북도 청주시 흥덕구 강내면 서부로 411-23  청주시 반려동물 보호센터,043-201-2298,보호중,성체,dog
443443202600144,믹스견,2021(년생),F,N,[관리번호076] 군서면 오동리에서 발견,옥천동물병원,"충청북도 옥천군 옥천읍 삼금로 53 (옥천읍, 동물병원) 옥천동물병원",010-8843-8844,보호중,성체,dog
443439202600115,웰시 코기 펨브로크,2017(년생),M,N,인근배회.순하고 착함.코쪽 상처있음/사상충양성,충주시동물보호센터,충청북도 충주시 중앙탑면 일곱실길 70 (중앙탑면) ,043-851-3168,종료(반환),노령,dog
441417202600088,믹스견,2023(년생),M,N,사람을 좋아하고 초록색 목줄과 빨간색 리드줄을 착용하고 있었음,양평군유기동물보호소,경기도 양평군 양평읍 농업기술센터길 59-1  ,031-770-2337,보호중,성체,dog
441407202600295,비숑 프리제,2022(년생),F,N,매우온순함,위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,성체,dog
441407202600294,믹스견,2021(년생),M,N,"몸을 잘 가누지 못함, 경계심이 많음",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,성체,dog
441401202600176,믹스견,2016(년생),M,Y,"사람을 잘 따름, 옷에 핫팩 부착한 채 발견, 견주 확인 됨",시흥동물누리보호센터,경기도 시흥시 뒷방울길 218 (정왕동) ,031-310-6945,종료(반환),노령,dog
441394202600334,한국 고양이,2024(년생),M,N,부상묘(옆구리 화농성 궤양),고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,성체,cat
441393202600233,푸들,2022(년생),M,N,"주황하네스,기저귀착용했었음",한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,종료(반환),성체,dog
441393202600229,푸들,2022(년생),M,N,"방울핑크목줄,털엉킴",한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,성체,dog
441391202600227,믹스견,2023(년생),F,U,사육포기 인수제로 입소. 2마리 동시입소,평택시동물보호센터,경기도 평택시 청북읍 청북로 497  ,031-8024-8080,보호중,성체,dog
441391202600226,믹스견,2023(년생),Q,U,사육포기 인수제로 입소. 2마리 동시입소,평택시동물보호센터,경기도 평택시 청북읍 청북로 497  ,031-8024-8080,보호중,성체,dog
441386202600100,기타축종,2025(년생),Q,N,눈 주위 검정색 무늬,가나동물병원,경기도 부천시 소사구 경인로 72 (송내동) ,032-665-0075,보호중,새끼,dog
441378202600130,시바,2021(년생),Q,U,비만,펫앤쉘터동물병원,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",031-714-8392,종료(반환),성체,dog
429363202600073,한국 고양이,2025(년생),M,N,"26-4015, 생후7개월 추정, 양측 눈 사시",광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,cat
427341202600062,한국 고양이,2026(년생),M,N,-,대구시수의사회(동인),대구광역시 중구 동인동4가 국채보상로 724 ,070-4466-1575,보호중,새끼,cat
411316202600158,브리티시 쇼트헤어,2022(년생),F,Y,사람손을 잘타고 낯선이와 대면해도 무서워하지않음. 온순한 성격.공고기간 관계없이 입양상담 가능,구로댕냥이네,서울특별시 구로구 경인로 472 (구로동) 구로댕냥이네,02-2636-7650,보호중,성체,dog
411312202600128,푸들,2016(년생),M,N,"활발함, 남자에게 공격적",내품애센터,서울특별시 서대문구 모래내로 333 (홍은동) ,02-330-3821,보호중,노령,dog
429362202600050,믹스견,2026(60일미만)(년생),M,N,26-0146 별별,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog
429362202600049,믹스견,2026(60일미만)(년생),M,N,26-0145 구름,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog
429362202600048,믹스견,2026(60일미만)(년생),F,N,26-0144 은하,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog
429362202600047,믹스견,2026(60일미만)(년생),F,N,26-0143 초승,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog
429362202600046,믹스견,2026(60일미만)(년생),M,N,26-0142 보름,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog
429362202600045,믹스견,2026(60일미만)(년생),F,N,26-0141 반달,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,dog
446491202600055,말티즈,2019(년생),F,N,"털뭉침이 심함, 왼쪽눈 백내장 의심됨",장흥군 동물보호센터,"전라남도 장흥군 안양면 우드랜드길 288 (안양면, 남도국제교육원) 축산사업소",061-860-6713,보호중,성체,dog
431373202600296,믹스견,2025(년생),F,N,"6개월령 추정, 경계심 있음",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,새끼,dog
431373202600295,믹스견,2024(년생),Q,N,경계심 약간 있음,울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,성체,dog
431373202600293,믹스견,2023(년생),Q,N,경계심 약간 있음,울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,성체,dog
430367202600166,페르시안,2024(년생),Q,U,없음,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,성체,dog
426334202600103,한국 고양이,2026(년생),Q,N,"3개월 미만령으로 추정되며 어미없이버려짐,영양상태부족,기력없음",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,새끼,cat
411302202600088,한국 고양이,2025(년생),F,N,"후지 기립불가,기력소실.  예후불량,",남산동물병원,서울특별시 용산구 후암로 51 (후암동) 1층,02-778-7582,보호중,새끼,cat
448535202600141,한국 고양이,2025(년생),F,U,"김해시-128, 사람손탐, 2두 입소",(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,cat
448535202600140,한국 고양이,2025(년생),M,U,"김해시-127, 사람손탐, 2두 입소",(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,cat
446485202600050,믹스견,2022(년생),F,N,온순함,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,061-380-2734,보호중,성체,dog
446481202600214,믹스견,2026(년생),M,N,"2-3개월령 새끼강아지 / 2026-078,082,085 동배로 추정되는 형제견 / 진드기약 도포*구충제 투약",반려동물보호센터,전라남도 여수시 여수산단로 292-62 (평여동) 반려동물보호센터,061-659-2474,보호중,새끼,dog
445479202600240,믹스견,2022(년생),F,N, 활달해 보임.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,성체,dog
445479202600238,믹스견,2021(년생),M,N, 털이 많이자라 긴편.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,성체,dog
445479202600236,믹스견,2021(년생),F,N, 털이 많이자라 긴편.,부안군 동물보호센터,전북특별자치도 부안군 주산면 주산로 369  부안군 동물보호센터,063-580-4445,보호중,성체,dog
445476202600109,믹스견,2026(년생),M,N,겁이 조금있으면 입질은 없는 것으로 보여짐,임실유기동물보호센터,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",063-642-5550,보호중,새끼,dog
445476202600108,믹스견,2026(년생),F,N,겁이 조금있으면 입질은 없는 것으로 보여짐,임실유기동물보호센터,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",063-642-5550,보호중,새끼,dog
445476202600107,믹스견,2026(년생),M,N,겁이 조금있으면 입질은 없는 것으로 보여짐,임실유기동물보호센터,"전라북도 임실군 오수면 춘향로 1554-95  펫추모공원 입구, 유기동물보호센터",063-642-5550,보호중,새끼,dog
444457202600134,믹스견,2023(년생),F,N,.,남부여동물보호소,충청남도 부여군 임천면 위덕로47번길 36-12  (점리),041-837-8277,보호중,성체,dog
444452202600403,믹스견,2026(년생),M,N,26-403호(관리)86호(공고)/3개월령/발견당시 하네스+줄 착용,아산동물복지지원센터,충청남도 아산시 환경공원로 158 (배미동) ,041-530-6200,보호중,새끼,dog
443442202600014,믹스견,2026(60일미만)(년생),F,U,사람을 경계함,보은군동물보호센터,충청북도 보은군 보은읍 뱃들로 47  ,043-540-3643,보호중,새끼,dog
442423202600082,한국 고양이,2023(년생),Q,N,"교통사고,하반신불능",속초시유기동물보호소,강원도 속초시 하도문길 103 (대포동) ,033-636-2519,종료(자연사),성체,cat
430364202600146,한국 고양이,2021(년생),M,U,교통사고 추정,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,성체,cat
428355202600045,한국 고양이,2026(년생),F,N,"하수도맨홀에서 구조,사람을 경계함",신영재동물병원,인천광역시 계양구 장제로 923 (병방동) ,032-552-0075,보호중,새끼,cat
427348202600203,믹스견,2025(년생),F,U,"우측 후지 개방성 골절 및 괴사. 구조 후 수술 진행함, 감염이 심해 예후 불량 가능성 높음",이서동물병원,대구광역시 달서구 구마로 243 (성당동) 이서동물병원,053-719-0205,보호중,새끼,dog
426335202600048,믹스견,2021(년생),M,N,"매우 사나움, 경계 심함",동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,성체,dog
426334202600101,그레이트 피레니즈,2022(년생),F,N,"온순하고사람을잘따름,덩치가매우큼,애교가많음",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog
426329202600082,한국 고양이,2026(년생),Q,N,새끼 고양이,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,종료(자연사),새끼,cat
411324202600117,기타축종,2026(년생),Q,U,성별 및 연령 추정 어려움. 외상 없음. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  (사)한국동물구조관리협회,031-867-9119,보호중,새끼,dog
411320202600120,브리티시 쇼트헤어,2024(년생),M,Y,온순 방울목걸이착용,디아크 동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,02-816-7582,보호중,성체,dog
411320202600118,말티즈,2020(년생),M,N,입주변착색 눈물자국 치석 잠복고환,디아크 동물종합병원,서울특별시 동작구 장승배기로27길 18 (노량진동) 1층,02-816-7582,보호중,성체,dog
411311202600036,믹스견,2020(년생),M,N,청색 옷에 파란색 하네스. 온순. 얌전. 비만. 치석. 눈물자국. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,031-867-9119,보호중,성체,dog
411307202600045,기타축종,2026(년생),Q,U,성별 및 연령 추정 어려움. 외상 없음. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
411307202600044,기타축종,2026(년생),Q,U,성별 및 연령 추정 어려움. 외상 없음. 오른발 무지개색 끈 묶임. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
445468202600453,말티즈,2018(년생),F,N,성격이 순하고 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,노령,dog
445468202600452,푸들,2019(년생),M,N,성격이 순하고 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,성체,dog
445468202600451,푸들,2019(년생),M,N,성격이 순하고 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,성체,dog
445468202600450,푸들,2017(년생),M,N,성격이 순하고 사람을 잘따름,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,노령,dog
445468202600449,푸들,2017(년생),F,N,살짝 경계심이 있지만 순함,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,노령,dog
442425202600021,믹스견,2023(년생),F,U,온순함,홍천군유기동물보호소,"강원도 홍천군 화촌면 둔덕이길 68 (화촌면, 홍천군유기동물보호센터) ",033-434-9435,보호중,성체,dog
442425202600020,믹스견,2023(년생),M,U,온순함,홍천군유기동물보호소,"강원도 홍천군 화촌면 둔덕이길 68 (화촌면, 홍천군유기동물보호센터) ",033-434-9435,종료(반환),성체,dog
441559202600201,믹스견,2026(60일미만)(년생),F,U,온순. 얌전. 귀여움. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
441559202600200,믹스견,2026(60일미만)(년생),F,U,온순. 얌전. 귀여움. 가슴에 흰 털. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
441559202600199,믹스견,2026(60일미만)(년생),F,U,온순. 얌전. 귀여움. 양 네 발 흰 털. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
441559202600198,믹스견,2026(60일미만)(년생),F,U,얼굴 검정색. 귀여움. 양발 검정. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
441559202600197,믹스견,2026(60일미만)(년생),M,N,온순. 얌전. 귀여움. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
441559202600196,믹스견,2026(60일미만)(년생),M,N,등 검정털. 온순. 얌전. 귀여움. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
441559202600195,믹스견,2026(60일미만)(년생),F,U,온순. 얌전. 귀여움. 머즐 검정. 귀 검정. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,새끼,dog
441559202600194,믹스견,2024(년생),F,U,경계. 겁 많음. 방어적 입질. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,dog
441553202600654,믹스견,2024(년생),F,N,피부병이 심한 상태로 입소함 / 사람을 좋아하는 귀여운 아이입니다!,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,성체,dog
450650202600605,믹스견,2026(년생),F,U,개체관리번호 0554 - 4개월/파란징목줄,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
450650202600604,믹스견,2026(년생),M,N,개체관리번호 0553 - 4개월/파란징목줄,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
450650202600603,시츄,2019(년생),M,N,개체관리번호 0552 - 빨간목줄,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
450650202600602,믹스견,2026(년생),F,N,개체관리번호 0551 - 3개월,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
450650202600601,믹스견,2026(년생),M,N,개체관리번호 0550 - 3개월,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
450650202600600,믹스견,2016(년생),F,U,개체관리번호 0549 ,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,노령,dog
450650202600599,믹스견,2026(년생),F,U,개체관리번호 0548 - 5개월,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,종료(안락사),새끼,dog
448567202600299,믹스견,2023(년생),M,N,"빨간 목줄 착용, 순하지만 낯가려서 열심히 쓰담쓰담해줌, 친해지면 사진 수정 예정",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,성체,dog
448567202600298,믹스견,2024(년생),M,N,"25년 7월생 추정, 교통사고 추정, 병원 이송, 신고자께서 병원비 결제하셨다함",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,성체,dog
448567202600297,포메라니안,2023(년생),F,U,"안아달라고 애교부림, 안아주면 얌전함, 사랑 많이 받고 자란듯한 친구",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,종료(반환),성체,dog
448567202600296,푸들,2020(년생),F,U,"샴푸 냄새, 많이 통통함, 입 밑에 흰 털, 처음엔 겁먹고 방어적 입질, 안아주니 세상 순둥이",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,종료(반환),성체,dog
447506202600097,말티즈,2023(년생),M,Y,"말티푸, 철제목테와 옷 착용, 조용하고 얌전함, 많이 말랐음",김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),054-421-2547,보호중,성체,dog
446493202600063,프렌치 불독,2024(년생),M,U,사람을 잘따름.,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,061-531-3916,보호중,성체,dog
446483202600324,믹스견,2025(년생),M,N,빈집에서2마리생활함 포획구조 온순함,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,010-2331-7377,보호중,새끼,dog
446483202600323,믹스견,2024(년생),F,N,집앞마당매일출몰 포획틀에구조,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,010-2331-7377,보호중,성체,dog
444454202600397,믹스견,2026(년생),M,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600396,믹스견,2026(년생),M,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600395,믹스견,2026(년생),M,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600394,믹스견,2026(년생),M,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600393,믹스견,2026(년생),F,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600392,믹스견,2026(년생),M,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600391,믹스견,2026(년생),F,N,두부에 교상으로 스테플러 부착,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600390,믹스견,2026(년생),M,N,예민함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600389,믹스견,2026(60일미만)(년생),F,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600388,믹스견,2026(60일미만)(년생),F,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600386,믹스견,2026(60일미만)(년생),F,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
444454202600385,믹스견,2026(60일미만)(년생),F,N,온순함,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog
