desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label,filename
447502900000006.0,믹스견,2025(년생),M,N,호기심 왕성한 새끼로 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,새끼,dog,ESFP,
441394900000007.0,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog,ESFP,
447505900000008.0,믹스견,2024(년생),M,N,에너지가 넘침하고 사람에게 친근함하는 강아지!!,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ESFP,
441390900000009.0,기타축종,2026(년생),Q,U,어린 나이에도 온순하고 순함. 사람을 잘 따름.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,보호중,새끼,dog,ESFP,
450650900000010.0,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 차분함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ESFP,
448535900000011.0,믹스견,2026(년생),M,U,아직 어리지만 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog,ESFP,
444450900000012.0,믹스견,2026(년생),M,N,어린 나이에도 순함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,공주시 동물보호센터,충청남도 공주시 우성면 내산목천길 52-15  ,041-840-3495,보호중,새끼,dog,ESFP,
450650900000013.0,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ESFP,
448542900000014.0,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,고성군 동물가족센터,경상남도 고성군 고성읍 동해로 123  고성군 동물가족센터,055-670-4346,보호중,새끼,dog,ESFP,
441570900000015.0,믹스견,2026(60일미만)(년생),M,N,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
441390900000016.0,기타축종,2026(년생),Q,U,어린 나이에도 차분함하고 순함. 사람을 잘 따름.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,보호중,새끼,dog,ESFP,
444568900000017.0,기타축종,2026(년생),M,U,"순함, 사람 잘따름,광견병 백신 완료(2026/03/30)",당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,종료(반환),새끼,dog,ESFP,
445469900000018.0,믹스견,2026(60일미만)(년생),F,N,"약 2개월추정, 온순하고 사람과 잘 어울림함",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,ESFP,
443447900000019.0,믹스견,2026(60일미만)(년생),F,N,어린 나이에도 순함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,음성군 동물보호센터,충청북도 음성군 삼성면 대금로 715-5  ,043-877-3081,보호중,새끼,dog,ESFP,
444568900000020.0,믹스견,2025(년생),M,U,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,종료(자연사),새끼,dog,ESFP,
442420900000021.0,믹스견,2021(년생),M,N,익살스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,강릉시 동물사랑센터,강원도 강릉시 성산면 내맬길 172  ,033-641-7515,보호중,성체,dog,ESFP,
441407900000022.0,믹스견,2026(60일미만)(년생),F,N,"사람을 따름하며, 매우차분함함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
426331900000023.0,믹스묘,2026(60일미만)(년생),F,N,어린 나이에도 낯선 환경에 예민하게 반응함. 안정되면 애교가 넘침.,(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat,ESFP,
442420900000024.0,믹스견,2021(년생),M,N,재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,강릉시 동물사랑센터,강원도 강릉시 성산면 내맬길 172  ,033-641-7515,보호중,성체,dog,ESFP,
447513900000025.0,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,ESFP,
444451900000026.0,믹스견,2021(년생),M,N,장난스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,보령시유기동물보호소,충청남도 보령시 대천방조제로 322 (대천동) 보령시시설관리공단 내 좌측 생태공원2,010-5427-7210,보호중,성체,dog,ESFP,
441397900000027.0,기타축종,2026(년생),Q,U,탐구심 왕성한 새끼로 온순하고 순함. 사람을 잘 따름.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) (사)한국야생동물보호협회,031-296-0124,보호중,새끼,dog,ESFP,
445469900000028.0,믹스견,2026(60일미만)(년생),F,N,"약 2개월추정, 얌전함하고 사람을 따름함",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,ESFP,
445467900000029.0,믹스견,2026(년생),F,N,아직 어리지만 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ESFP,
441570900000030.0,믹스견,2026(60일미만)(년생),M,N,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
444451900000031.0,믹스견,2021(년생),M,N,장난스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,보령시유기동물보호소,충청남도 보령시 대천방조제로 322 (대천동) 보령시시설관리공단 내 좌측 생태공원2,010-5427-7210,보호중,성체,dog,ESFP,
441390900000032.0,기타축종,2026(년생),Q,U,어린 나이에도 온순하고 순함. 사람을 잘 따름.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,031-296-0124,보호중,새끼,dog,ESFP,
427514900000033.0,믹스견,2026(60일미만)(년생),F,N,순하고 사람 잘 따름,군위종합동물병원,대구광역시 군위군 군위읍 군청로 49-18  1층,010-5121-3193,보호중,새끼,dog,ESFP,
445467900000034.0,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ESFP,
441394900000035.0,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog,ESFP,
447513900000036.0,믹스견,2026(년생),M,N,아직 어리지만 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,ESFP,
441407900000037.0,믹스견,2026(60일미만)(년생),F,N,"사람을 좋아하며, 매우순함함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
444451900000038.0,믹스견,2021(년생),M,N,익살스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,보령시유기동물보호소,충청남도 보령시 대천방조제로 322 (대천동) 보령시시설관리공단 내 좌측 생태공원2,010-5427-7210,보호중,성체,dog,ESFP,
441554900000039.0,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 차분함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,보호중,새끼,dog,ESFP,
450650900000040.0,믹스견,2026(년생),M,N,어린 나이에도 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ESFP,
441374900000041.0,기타축종,2026(60일미만)(년생),Q,U,어린 나이에도 온순하고 순함. 사람을 잘 따름.,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,보호중,새끼,dog,ESFP,
446493900000042.0,믹스견,2026(년생),M,U,사람을 잘따름.,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,061-531-3916,보호중,새끼,dog,ESFP,
448533900000043.0,비숑 프리제,2023(년생),M,Y,애교가 넘치고 사람을 좋아함. 생기발랄함하게 놀기를 즐김.,통영시동물보호센터,경상남도 통영시 광도면 전두1길 9-8  ,055-650-6250,종료(자연사),성체,dog,ESFP,
444568900000044.0,믹스견,2025(년생),M,U,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,종료(자연사),새끼,dog,ESFP,
450650900000045.0,믹스견,2026(년생),M,N,어린 나이에도 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ESFP,
441407900000046.0,믹스견,2026(60일미만)(년생),M,N,"사람에게 친근함하며, 매우순함함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
441374900000047.0,기타축종,2026(60일미만)(년생),Q,U,어린 나이에도 순함하고 순함. 사람을 잘 따름.,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,보호중,새끼,dog,ESFP,
445469900000048.0,믹스견,2026(60일미만)(년생),F,N,"약 2개월추정, 순함하고 사람을 좋아함",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,ESFP,
445469900000049.0,믹스견,2026(60일미만)(년생),F,N,"약 2개월추정, 차분함하고 사람과 잘 어울림함",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,ESFP,
447505900000050.0,믹스견,2026(년생),F,N,사람을 좋아하고 엄청 활발한 성격의 강아지!!,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,새끼,dog,ESFP,
441407900000051.0,믹스견,2026(60일미만)(년생),F,N,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
442434900000052.0,믹스묘,2026(년생),F,N,호기심 왕성한 새끼로 낯선 환경에 예민하게 반응함. 안정되면 애교가 넘침.,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4171,보호중,새끼,cat,ESFP,
450650900000053.0,믹스견,2026(년생),M,N,어린 나이에도 익살스러움가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ESFP,
448535900000054.0,믹스견,2026(년생),M,U,호기심 왕성한 새끼로 얌전함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,새끼,dog,ESFP,
441393900000055.0,기타축종,2026(년생),Q,U,호기심 왕성한 새끼로 순함하고 순함. 사람을 잘 따름.,한국야생동물보호협회,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,031-296-0124,보호중,새끼,dog,ESFP,
450650900000056.0,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 얌전함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ESFP,
445469900000057.0,믹스견,2026(60일미만)(년생),F,N,"약 2개월추정, 차분함하고 사람을 좋아함",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,ESFP,
445467900000058.0,믹스견,2026(년생),F,N,아직 어리지만 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,군산유기동물보호센터,전북특별자치도 군산시 대야면 보덕안정길 124  ,063-451-2975,보호중,새끼,dog,ESFP,
441398900000059.0,기타축종,2026(년생),Q,U,새로운 것에 관심 왕성한 새끼로 온순하고 순함. 사람을 잘 따름.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,새끼,dog,ESFP,
447519900000060.0,믹스견,2025(년생),F,U,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog,ESFP,
442420900000061.0,믹스견,2026(년생),M,N,탐구심 왕성한 새끼로 순함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,강릉시 동물사랑센터,강원도 강릉시 성산면 내맬길 172  ,033-641-7515,보호중,새끼,dog,ESFP,
441407900000062.0,믹스견,2026(60일미만)(년생),M,N,"사람에게 친근함하며, 매우차분함함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
446494900000063.0,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,유기동물 삼호 보호소,전라남도 영암군 삼호읍 녹색로 1117-49 (삼호읍) 영암유기동물 삼호보호소,010-9599-5400,보호중,새끼,dog,ESFP,
447522900000064.0,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 차분함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,칠곡유기동물보호센터,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,054-973-5710,보호중,새끼,dog,ESFP,
448543900000065.0,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449  동물보호센터,055-860-3974,보호중,새끼,dog,ESFP,
450650900000066.0,믹스견,2026(년생),M,N,어린 나이에도 재기발랄함가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog,ESFP,
445469900000067.0,믹스견,2026(60일미만)(년생),M,N,"약 2개월추정, 순함하고 사람을 따름함",정읍시 동물보호소,전북특별자치도 정읍시 2산단5길 37-1 (하북동) ,063-535-6295,보호중,새끼,dog,ESFP,
427514900000068.0,믹스견,2026(60일미만)(년생),M,N,순하고 사람 엄청 잘 따름,군위종합동물병원,대구광역시 군위군 군위읍 군청로 49-18  1층,010-5121-3193,보호중,새끼,dog,ESFP,
427514900000069.0,믹스견,2026(60일미만)(년생),M,N,순하고 사람 잘 따름,군위종합동물병원,대구광역시 군위군 군위읍 군청로 49-18  1층,010-5121-3193,보호중,새끼,dog,ESFP,
441374900000070.0,기타축종,2026(60일미만)(년생),Q,U,어린 나이에도 온순하고 순함. 사람을 잘 따름.,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,보호중,새끼,dog,ESFP,
444454900000071.0,프렌치 불독,2025(년생),M,N,어린 나이에도 순함하고 느긋한 성격. 사람과 함께 있는 것을 즐김.,논산시 동물보호센터,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,041-746-8470,보호중,새끼,dog,ESFP,
446501900000072.0,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,신안군유기동물보호소,전라남도 무안군 삼향읍 석매길 36  ,010-9678-9966,보호중,새끼,dog,ESFP,
447513900000073.0,믹스견,2025(년생),M,N,어린 나이에도 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog,ESFP,
444568900000074.0,기타축종,2026(년생),M,U,"순함, 사람 잘따름,광견병 백신 완료(2026/03/30)",당진시동물보호소,충청남도 당진시 고대면 삼포길 180  ,041-356-8210,종료(반환),새끼,dog,ESFP,
428349900000075.0,믹스견,2026(60일미만)(년생),M,U,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,신공항동물병원,인천광역시 중구 운남동로3번길 9 (운남동) ,032-751-4598,보호중,새끼,dog,ESFP,
448533900000076.0,비숑 프리제,2023(년생),M,Y,애교가 넘치고 사람과 잘 어울림함. 밝음하게 놀기를 즐김.,통영시동물보호센터,경상남도 통영시 광도면 전두1길 9-8  ,055-650-6250,종료(자연사),성체,dog,ESFP,
441394900000077.0,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog,ESFP,
441553900000078.0,믹스견,2026(60일미만)(년생),F,N,어린 나이에도 차분함하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog,ESFP,
441401900000079.0,믹스견,2025(년생),M,N,어린 나이에도 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,시흥동물누리보호센터,경기도 시흥시 뒷방울길 218 (정왕동) ,031-310-6945,종료(반환),새끼,dog,ESFP,
441570900000080.0,믹스견,2026(60일미만)(년생),M,N,"사람에게 친근함하며, 매우차분함함",위더스 동물보호센터,경기도 여주시 여양2로 42 (천송동) ,031-882-4381,보호중,새끼,dog,ESFP,
441374900000081.0,기타축종,2026(60일미만)(년생),Q,U,궁금증이 많음 왕성한 새끼로 차분함하고 순함. 사람을 잘 따름.,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,보호중,새끼,dog,ESFP,
445468900000000.0,믹스견,2023(년생),M,N,녹색 목테 착용하고 있으며 조심스러운 편고 사나운 편임,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,성체,dog,ISTJ,
447505900000001.0,믹스견,2024(년생),F,N,소심한 편고 경계심 심해요 ,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ISTJ,
445468900000002.0,믹스견,2023(년생),M,N,조심스러운 편고 사나운 편임,익산유기동물보호소,전북특별자치도 익산시 삼기면 황금로 342-17  ,063-855-1214,보호중,성체,dog,ISTJ,
441560900000003.0,믹스견,2023(년생),M,N,경계.겁.방어적입질.우측슬개골.회색후드.방울달린목줄.빨/초/회색 리드줄에 담요로 매듭. 꼬리 단미.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,성체,dog,ISTJ,
442434900000004.0,진도견,2023(년생),F,N,충성심이 강하고 주인에게 헌신적임. 낯선 사람에게는 경계심이 강함.,고성군 동물보호센터,강원특별자치도 고성군 간성읍 진부령로 2768-10  ,033-680-4173,보호중,성체,dog,ISTJ,
447505900000005.0,믹스견,2024(년생),F,N,소심한 편고 경계심 심해요 ,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ISTJ,
441399900000006.0,푸들,2016(년생),M,Y,소심한 편지만 사람의 손길을 피하지 않음,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,031-590-2785,보호중,노령,dog,ISTJ,
441554900000007.0,믹스견,2024(년생),F,N,"3-27, 칩없음, 떠돌이개가 회사에 새끼를 낳음, 조금 소심한편이지만 온순함",광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,보호중,성체,dog,ISTJ,
441392900000008.0,한국 고양이,2023(년생),F,U,경계. 예민. 이표. 혈뇨. 척추 골절. 양 후지 기립 못함. 콧물. 좌측 어깨 탈모/상처. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,cat,ISTJ,
426325900000009.0,요크셔 테리어,2019(년생),M,N,"약간의경계심이있음,꼬리가짧고미용흔적이있음,",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog,ISTJ,
441398900000010.0,믹스묘,2024(년생),M,Y,조용하고 관찰하는 것을 좋아함. 신중하게 행동함.,구리시 반려돌봄센터,경기도 구리시 동구릉로136번길 57 (인창동) 2층,031-566-0059,보호중,성체,cat,ISTJ,
447502900000011.0,믹스견,2023(년생),M,N,"공원묘원을 돌아다니던 개체, 사람을 경계해서 다가가면 으르렁 하는중",(사)영일동물플러스,경상북도 포항시 북구 흥해읍 덕장길 224 (흥해읍) ,054-262-8295,보호중,성체,dog,ISTJ,
448543900000012.0,진도견,2019(년생),M,N,충성심이 강하고 주인에게 헌신적임. 낯선 사람에게는 경계심이 강함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449  동물보호센터,055-860-3974,보호중,성체,dog,ISTJ,
450650900000013.0,믹스견,2024(년생),F,U,예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog,ISTJ,
411317900000014.0,푸들,2023(년생),F,U,경계. 방어적 입질. 겁 많음. 치석 약간. 눈곱. 꼬리 단미 안됨. 털 상태 양호. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,dog,ISTJ,
441401900000015.0,말티즈,2021(년생),M,Y,소심한 편고 낯선 환경을 무서워함. 익숙한 사람에게는 매우 다정함.,시흥동물누리보호센터,경기도 시흥시 뒷방울길 218 (정왕동) ,031-310-6945,종료(반환),성체,dog,ISTJ,
448541900000016.0,믹스견,2023(년생),M,N,예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,성체,dog,ISTJ,
426340900000017.0,믹스견,2022(년생),F,N,"겁 많음, 경계, 갈+흰",사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,성체,dog,ISTJ,
441392900000018.0,한국 고양이,2023(년생),F,U,경계. 예민. 이표. 혈뇨. 척추 골절. 양 후지 기립 못함. 콧물. 좌측 어깨 탈모/상처. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,cat,ISTJ,
441554900000019.0,믹스견,2024(년생),F,N,"3-27, 칩없음, 떠돌이개가 회사에 새끼를 낳음, 조금 소심한편이지만 차분함함",광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,031-798-7581,보호중,성체,dog,ISTJ,
447505900000020.0,믹스견,2023(년생),M,N,사납고 예민함. 만지기 어려움.,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog,ISTJ,
427346900000021.0,보더 콜리,2021(년생),F,U,보호자 사정으로 유기동물 보호소로 오게 되었어요.경계심이 조금 있으나 만지면 바로 순해져요..,제니스동물병원,대구광역시 수성구 달구벌대로 2475 (범어동) ,053-756-8293,보호중,성체,dog,ISTJ,
441386900000022.0,슈나우져,2018(년생),M,N,조용하고 안정적이며 영리하고 독립적임. 낯선 사람에게 경계심이 있으나 가족에게는 충실함.,24시아이동물메디컬,경기도 부천시 오정구 소사로 779 (원종동) 201호,032-677-5262,보호중,노령,dog,ISTJ,
441417900000023.0,요크셔 테리어,2014(년생),M,Y,"낯선 사람에게 거부반응이 없으며 온순하나, 먼저 다가오지는 않음. 노령으로 치아 상태 안 좋음.",양평군유기동물보호소,경기도 양평군 양평읍 농업기술센터길 59-1  ,031-770-2337,종료(반환),노령,dog,ISTJ,
429362900000024.0,한국 고양이,2022(년생),M,N,혼자도 잘 지냄이고 자기 영역 의식이 강함. 조용하고 관찰하는 것을 좋아함.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,성체,cat,ISTJ,
445464900000025.0,믹스견,2021(년생),Q,U,소심한 편고 주의깊음이 있음,효자동물병원,전라북도 전주시 완산구 백제대로 121 (효자동1가) ,063-224-6672,보호중,성체,dog,ISTJ,
430365900000026.0,이탈리안 그레이 하운드,2021(년생),F,U,자기 주관이 뚜렷함이고 자기 페이스대로 생활함. 적응력이 좋음.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,종료(반환),성체,dog,ISTJ,
426325900000027.0,요크셔 테리어,2019(년생),M,N,"약간의경계심이있음,꼬리가짧고미용흔적이있음,",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog,ISTJ,
441414900000028.0,믹스견,2022(년생),M,N,경계. 공격적. 겁 많음. 방어적 입질. 눈곱. 눈물자국. 눈물 많음. 치석. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog,ISTJ,
441382900000029.0,포메라니안,2020(년생),F,U,초록/파랑색하네스착용.경계.겁.사나움.방어적입질.분홍코.눈곱.눈물자국.치석.꼬리단미안됨.털때탐.,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,031-867-9119,보호중,성체,dog,ISTJ,
445471900000030.0,믹스견,2024(년생),M,N,낯선 것을 무서워함음,전북말산업복합센터,전라북도 김제시 용지면 금백로 571-39 (용지면) 전북말산업복합센터,063-547-3549,보호중,성체,dog,ISTJ,
441399900000031.0,비글,2018(년생),F,N,경계가 있으며 겁이 많음,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,031-590-2785,보호중,노령,dog,ISTJ,
426325900000032.0,요크셔 테리어,2019(년생),M,N,"약간의경계심이있음,꼬리가짧고미용흔적이있음,",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog,ISTJ,
441414900000033.0,믹스견,2022(년생),M,N,경계. 공격적. 겁 많음. 방어적 입질. 눈곱. 눈물자국. 눈물 많음. 치석. 꼬리 단미 안됨. 털 때탐. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,031-867-9119,보호중,성체,dog,ISTJ,
