desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label,filename
469432452310236.0,기타,2022(년생),F,N,성실하고 얌전함. 책임감이 강함.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,성체,cat,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/937158094057218826[2].jpg
431447523604503.0,닥스훈트,2022(년생),F,U,경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,보호중,성체,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/542520464124492036.jpg
408348207064539.0,닥스훈트,2023(년생),M,N,안정 지향적이고 온순함. 천천히 신뢰를 쌓으면 잘 따름.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,종료(안락사),성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/499408606480906238.jpg
498689844655730.0,보더콜리,2017(년생),M,Y,고령이지만 독립성이 강하고 영리함. 신뢰가 쌓이면 충실하게 따름.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,종료(반환),노령,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/411642250039927817.jpg
459931655815196.0,닥스훈트,2019(년생),F,Y,얌전하고 침착함. 훈련에 잘 반응함.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,성체,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/385350054496341746[4].jpg
439734143668500.0,러시안블루,2026(년생),F,Y,탐구심 왕성한 새끼로 안정감 있고 경계심이 있음. 자기만의 규칙을 지킴.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(반환),새끼,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/700301516535988556.jpg
414642089249507.0,러시안블루,2026(년생),M,Y,어린 나이에도 즉흥적이고 순함. 새로운 만남을 즐김.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,새끼,cat,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/358749361551422513.jpg
492788510583784.0,믹스견,2023(년생),F,N,헌신적이고 다정함. 함께 있는 것을 좋아함.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,종료(반환),성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/054251886890550778.jpg
423030391761968.0,치와와,2026(60일미만)(년생),M,N,아직 작지만 영리하고 탐색 욕구가 강함. 활발하게 행동함.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/858431357408747407[4].jpg
471927226649567.0,요크셔테리어,2026(60일미만)(년생),F,Y,귀여운 새끼로 내면이 깊고 독립적임. 자기만의 방식으로 행동함.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,종료(반환),새끼,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/944068648479100311.jpg
473731146361226.0,요크셔테리어,2026(년생),M,U,귀여운 새끼로 조용하고 배려심이 깊음. 천천히 적응함.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,보호중,새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/944602654112961729[3].jpg
450449834132618.0,스피츠,2019(년생),F,N,전략적이고 독립심이 강함. 낯선 사람에게 경계심이 있으나 가족에게는 충실함.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,성체,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/419545002125246377[3].jpg
487207976465317.0,진도견,2026(년생),M,Y,아직 작지만 탐구심이 강하고 에너지가 넘침. 활발하게 행동함.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,종료(안락사),새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/627423341283437037.jpg
455278341505023.0,기타,2014(년생),M,Y,내성적이고 감수성이 풍부함. 안전한 환경에서 잘 적응함.,광주광역시 동물보호센터,광주광역시 광산구 삼거동 862,062-613-7651,보호중,노령,cat,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/047032945140936498.jpg
471322151963383.0,포메라니안,2023(년생),F,Y,책임감 있고 충실함. 낯선 사람에게는 경계심이 강함.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/408368505241112073[4].jpg
403979407631565.0,래브라도 리트리버,2026(년생),M,N,탐구심 왕성한 새끼로 합리적이고 내성적임. 혼자 있는 것을 무서워함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/386343805683056258.jpg
407772496020559.0,한국 고양이,2024(년생),M,N,공상적이고 예민함. 신뢰가 쌓이면 애정 표현을 함.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,cat,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/055167885282868658[5].jpg
463095960870999.0,요크셔테리어,2024(년생),F,N,상냥하고 사람을 잘 따름. 누구와도 잘 지냄.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,보호중,성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/276293177077230966.jpg
412978029120976.0,브리티쉬숏헤어,2026(년생),M,Y,귀여운 새끼로 혁신적이고 호기심이 많음. 다양한 자극을 즐김.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,새끼,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/571786208927997934.jpg
498787561857906.0,요크셔테리어,2021(년생),M,Y,건강하고 활동적이고 명랑함. 누구와도 잘 어울림.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,성체,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/159103002156321358.jpg
494802037632940.0,푸들,2026(60일미만)(년생),F,N,호기심 왕성한 새끼로 자기주장이 강하고 영리함. 사람을 매우 좋아하고 붙임성이 있음.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(반환),새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/374126980865510861.jpg
455919896213250.0,닥스훈트,2018(년생),F,N,나이가 있지만 목표 지향적이고 총명함. 훈련을 잘 따름.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,보호중,노령,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/685643476088230925.jpg
405198344991954.0,러시안블루,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 사교적이고 따뜻함. 함께 있는 것을 좋아함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,새끼,cat,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/950354492530581355[2].jpg
486480430155167.0,래브라도 리트리버,2021(년생),F,N,안정감 있고 경계심이 있음. 혼자만의 공간을 선호함.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/430745016124969266[1].jpg
476276843779973.0,허스키,2026(년생),F,N,어린 나이에도 안정 지향적이고 온순함. 겁이 약간 있으나 금방 적응함.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,종료(안락사),새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/818330563778044377.jpg
418226863027961.0,믹스견,2026(년생),M,Y,호기심 왕성한 새끼로 기질이 온순하여 사람을 잘 따르고 얌전함. 규칙을 잘 따름.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,새끼,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/207580665425319305.jpg
403063932012657.0,아비시니안,2024(년생),M,N,발랄하고 호기심이 왕성함. 활동적인 놀이를 즐김.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),성체,cat,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/604180952175585177.jpg
473498214236914.0,기타,2026(60일미만)(년생),M,N,어린 나이에도 유쾌하고 친화력이 좋음. 주변을 즐겁게 만듦.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,새끼,cat,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/666144942965923426.jpg
419613299911914.0,허스키,2018(년생),M,N,고령이지만 열정적이고 장난기 많음. 보호자와 함께하는 것을 좋아함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,노령,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/679970246299606530.jpg
425896861755651.0,브리티쉬숏헤어,2022(년생),M,Y,상냥하고 사람을 잘 따름. 밝고 친화적임.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,성체,cat,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/942620619434852058.jpg
484343431693370.0,슈나우져,2020(년생),M,N,건강하고 공상적이고 예민함. 천천히 신뢰를 쌓으면 잘 따름.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,종료(안락사),성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/024995764125372610.jpg
418191779010432.0,러시안블루,2023(년생),F,Y,건강하고 활동적이고 명랑함. 활동적인 놀이를 즐김.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,성체,cat,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/143410369711798089.jpg
469127281689600.0,요크셔테리어,2026(년생),F,N,어린 나이에도 목표 지향적이고 총명함. 새로운 것을 잘 배움.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/790425284658068179[3].jpg
405183839213592.0,말티즈,2026(년생),F,Y,믿음직하고 온순함. 규칙을 잘 따름.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,종료(반환),새끼,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/566311608970957192.jpg
413778105068358.0,믹스묘,2024(년생),M,Y,건강하고 사교적이고 따뜻함. 함께 있는 것을 좋아함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,성체,cat,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/631619864053767041.jpg
443375535282411.0,기타,2026(년생),M,N,분석적이고 호기심이 많음. 천천히 적응하며 마음을 열어감.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/847769783198013936.jpg
467100570430238.0,닥스훈트,2021(년생),F,Y,사교적이고 즐거움을 추구함. 사람과 잘 어울림.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,종료(자연사),성체,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/481814792216009000.jpg
461733093840635.0,요크셔테리어,2020(년생),M,Y,평화로운 성격이고 소심함. 친해지면 붙임성이 좋음.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/624600766494337857.jpg
474392437532866.0,포메라니안,2024(년생),F,N,낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,성체,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/505068235692866491.jpg
449245845618680.0,믹스묘,2020(년생),M,N,공상적이고 예민함. 천천히 신뢰를 쌓으면 잘 따름.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,보호중,성체,cat,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/180098717590308475.jpg
494013386883392.0,시츄,2026(년생),Q,Y,어린 나이에도 자기주장이 강하고 영리함. 사람을 좋아하고 자신감이 있음.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/254686296610356574.jpg
419055961800703.0,믹스묘,2026(60일미만)(년생),F,U,아직 작지만 분석적이고 관찰력이 뛰어남. 자기 방식대로 행동함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,종료(반환),새끼,cat,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/741905382153581564.jpg
472361350001354.0,허스키,2020(년생),M,Y,행동력이 있고 순함. 에너지가 넘침.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/992168202522378590.jpg
418421384610567.0,슈나우져,2026(년생),M,U,귀여운 새끼로 예민하지만 따뜻함. 혼자 노는 것을 즐김.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/351923680691576280.jpg
462485095438285.0,믹스견,2014(년생),M,N,기질이 온순하여 사람을 잘 따르고 얌전함. 훈련에 잘 반응함.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,종료(반환),노령,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/270957873465554341.jpg
401400356993243.0,시츄,2022(년생),M,N,탐구적이고 내성적임. 한 번 마음을 열면 충실함.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,보호중,성체,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/803480881007190064[2].jpg
404837351919467.0,골든 리트리버,2026(년생),M,Y,아직 작지만 성실하고 경계심이 강함. 주인에게 헌신적임.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(반환),새끼,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/308502065374208380.jpg
434186495338506.0,골든 리트리버,2021(년생),F,N,안정적이고 내성적임. 겁이 약간 있으나 금방 적응함.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/079273085373830598.jpg
479603689858079.0,브리티쉬숏헤어,2022(년생),F,N,믿음직하고 낯선 것을 경계함. 믿을 수 있는 환경에서 안정을 찾음.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,성체,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/645557117528654201.jpg
414191245415278.0,믹스묘,2026(년생),M,Y,아직 어리지만 안정감 있고 경계심이 있음. 낯선 상황에서는 경계심을 보임.,광주광역시 동물보호센터,광주광역시 광산구 삼거동 862,062-613-7651,종료(반환),새끼,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/980172028839587478.jpg
448229951725786.0,진도견,2022(년생),M,N,조용하지만 따뜻함. 혼자 노는 것을 즐김.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/082540145485482040[2].jpg
434576545191285.0,허스키,2026(년생),M,N,탐구심 왕성한 새끼로 낯선 사람을 경계하나 익숙해지면 애교가 많음. 배려심이 깊음.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/068497283899672984.jpg
482913513490728.0,믹스견,2026(년생),M,N,귀여운 새끼로 쾌활하고 장난기 가득함. 사람과 잘 어울림.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,새끼,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/146906153399613317.jpg
481186222758020.0,비숑프리제,2021(년생),M,U,호기심은 많으나 겁이 많음. 천천히 신뢰를 쌓으면 잘 따름.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/666792356496764473[5].jpg
436083522212226.0,슈나우져,2023(년생),F,Y,겁이 많고 소심한 편. 천천히 적응함.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/497777313362666147.jpg
416211345620072.0,허스키,2026(60일미만)(년생),M,Y,귀여운 새끼로 신중하고 경계심이 있음. 믿을 수 있는 환경에서 안정을 찾음.,충청북도 동물보호센터,충청북도 청주시 흥덕구 오송읍 오송생명로 187,043-220-5361,보호중,새끼,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/522780343334824147[2].jpg
444560306394709.0,푸들,2021(년생),M,N,관찰력이 뛰어나고 예민함. 혼자만의 공간을 선호함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,종료(반환),성체,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/713871266127561700.jpg
494413338731494.0,골든 리트리버,2019(년생),F,N,충실하고 배려심이 있음. 신뢰가 쌓이면 충실히 따름.,대전광역시 동물보호센터,대전광역시 유성구 외삼동 540,042-270-0971,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/477814555536741964[4].jpg
493399573675979.0,기타,2026(년생),F,Y,귀여운 새끼로 호기심은 많으나 겁이 많음. 신뢰가 쌓이면 애정 표현을 함.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,종료(반환),새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/955325714415051997.jpg
492131783182637.0,믹스견,2014(년생),F,Y,새로운 환경에도 두려움 없이 탐구함. 지적 자극을 즐김.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,노령,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/032250819339227445.jpg
472061954063441.0,비글,2026(년생),M,U,호기심 왕성한 새끼로 자연스럽고 순함. 새로운 만남을 즐김.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,종료(반환),새끼,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/662461241777623458.jpg
446173706560476.0,브리티쉬숏헤어,2026(년생),M,N,어린 나이에도 독자적이고 온화함. 자신만의 방식으로 애정을 표현함.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,종료(자연사),새끼,cat,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/797568868225234945.jpg
493008500897236.0,치와와,2022(년생),F,N,현실적이고 활발함. 즉흥적인 것을 즐김.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/272848717106851650.jpg
453192704057188.0,아비시니안,2026(년생),F,Y,긍정적이고 활기참. 활기차게 잘 놂.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,새끼,cat,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/265895172520236619[2].jpg
427129077392476.0,래브라도 리트리버,2021(년생),M,N,활발하고 애교가 많음. 주변을 즐겁게 만듦.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/386306315392101997.jpg
440501996321553.0,포메라니안,2024(년생),F,Y,호기심 왕성하고 도전적임. 지적 자극을 즐김.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),성체,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/317528612240002593.jpg
417891124614986.0,기타,2026(60일미만)(년생),F,Y,귀여운 새끼로 진지하고 낯선 사람에게 경계심을 보임. 주인에게 헌신적임.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,새끼,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/290658169575433341.jpg
462629955089501.0,기타,2026(년생),M,U,호기심 왕성한 새끼로 섬세하고 소심함. 친해지면 붙임성이 좋음.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,새끼,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/324147121394645163.jpg
430783343333952.0,믹스묘,2026(년생),F,N,귀여운 새끼로 재기발랄하고 활발함. 친화력이 좋음.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,종료(반환),새끼,cat,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/790807595794728463.jpg
453812113069616.0,시츄,2024(년생),Q,N,공상적이고 예민함. 혼자 노는 것을 즐김.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(자연사),성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/328282458291799950.jpg
496401056086668.0,슈나우져,2026(년생),M,Y,어린 나이에도 믿음직하고 낯선 것을 경계함. 낯선 상황에서는 경계심을 보임.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,보호중,새끼,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/228552904074055778.jpg
484332478700505.0,닥스훈트,2026(년생),Q,Y,아직 어리지만 장난기가 많고 놀기를 좋아함. 보호자와 함께하는 것을 좋아함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,종료(반환),새끼,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/387829310270790320[1].jpg
406303814496819.0,기타,2011(년생),M,Y,고령이지만 즉흥적이고 순함. 행동력이 뛰어남.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,보호중,노령,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/129420102545221112.jpg
481674279909891.0,믹스견,2022(년생),M,Y,활발한 성체로 이론적이고 관찰력이 뛰어남. 익숙해지면 장난기를 보임.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/716674171322315943.jpg
475709081843171.0,기타,2023(년생),M,N,활발한 성체로 조용하고 예술적 감각이 있음. 강요보다 자연스러운 환경을 선호함.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,cat,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/117773155062274900.jpg
451759049296766.0,포메라니안,2019(년생),M,N,활발한 성체로 예민하지만 따뜻함. 안전한 환경에서 잘 적응함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,종료(반환),성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/818557461973816255.jpg
478211837939254.0,골든 리트리버,2026(년생),F,Y,호기심 왕성한 새끼로 몽상적이고 감수성이 풍부함. 안전한 환경에서 잘 적응함.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/768972593747270768.jpg
447107866626570.0,한국 고양이,2021(년생),Q,Y,호기심 왕성하고 도전적임. 다양한 자극을 즐김.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,성체,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/923840991269176498.jpg
440454657207937.0,시츄,2022(년생),F,N,경계심이 있으나 천천히 마음을 열어감. 빠른 판단보다 관찰을 선호함.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,종료(반환),성체,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/428234619511449640.jpg
451081382530776.0,기타,2019(년생),F,Y,애교가 넘치고 사람을 좋아함. 활발하게 놀기를 즐김.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),성체,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/684311490604679323.jpg
